name,price,first_name,last_name,above_100
James Newton,191.8006975,James,Newton,true
Peter Hernandez,194.1967678,Peter,Hernandez,true
Nicholas Combs,20.10458063,Nicholas,Combs,false
Karen Wilson,160.1510331,Karen,Wilson,true
Jenna Campbell,190.9943436,Jenna,Campbell,true
Michelle Melendez,52.90917795,Michelle,Melendez,false
Andrew Gallagher,136.30899,Andrew,Gallagher,true
Laura Ross,182.0244978,Laura,Ross,true
Teresa Lindsey,27.52334916,Teresa,Lindsey,false
James Frost,223.6170974,James,Frost,true
Robert Jackson,22.05368223,Robert,Jackson,false
John Norman,109.6033635,John,Norman,true
Alicia Anderson,173.5520281,Alicia,Anderson,true
Jason Chang,44.35362764,Jason,Chang,false
Laura Gray,55.50345352,Laura,Gray,false
Wanda Long,114.3179822,Wanda,Long,true
Sylvia Koch,140.3506493,Sylvia,Koch,true
Melissa Higgins,62.36313364,Melissa,Higgins,false
Eric Glover,38.36237335,Eric,Glover,false
Daniel Cisneros,108.5913981,Daniel,Cisneros,true
Emily Graham,101.033565,Emily,Graham,true
Sherri Smith,67.86065479,Sherri,Smith,false
Dr. William Smith,167.3695822,Dr.,William Smith,true
Terri Aguirre,54.2421296,Terri,Aguirre,false
Natalie Haney,137.4158277,Natalie,Haney,true
Casey Holder,69.05125997,Casey,Holder,false
Lisa Duran,56.08847638,Lisa,Duran,false
David Smith,80.85434702,David,Smith,false
Emily Andrews,30.55093486,Emily,Andrews,false
Kyle Harvey,271.1239508,Kyle,Harvey,true
Laura Wu,79.61965825,Laura,Wu,false
Elijah Johnson,136.9964616,Elijah,Johnson,true
Brittany Montgomery,288.8286558,Brittany,Montgomery,true
Aaron Mccarthy,84.39861828,Aaron,Mccarthy,false
Sarah Harris,144.8656998,Sarah,Harris,true
Jacqueline Johnston,141.2779453,Jacqueline,Johnston,true
Tina Wood,191.4925829,Tina,Wood,true
Karen Duncan,4.247976362,Karen,Duncan,false
Victor Owens,158.4737509,Victor,Owens,true
Nathan Warren,117.1177461,Nathan,Warren,true
Kenneth Brown,75.67015829,Kenneth,Brown,false
Jill Cain,3.86708951,Jill,Cain,false
Kimberly Koch,116.8989585,Kimberly,Koch,true
Allison Obrien,44.59520215,Allison,Obrien,false
Robert Martinez,227.9211981,Robert,Martinez,true
Peter Wilson,231.0658253,Peter,Wilson,true
Kelsey Wiley,176.1116668,Kelsey,Wiley,true
Eric Murray,103.2178891,Eric,Murray,true
John Rogers,144.6405491,John,Rogers,true
Luke Estrada,85.78863405,Luke,Estrada,false
Mr. Robert Clark,80.217175,Mr.,Robert Clark,false
Kimberly Koch,165.4221924,Kimberly,Koch,true
Laura Bailey,45.79462845,Laura,Bailey,false
Allison Frye,58.02567556,Allison,Frye,false
Krystal Owens,273.3193156,Krystal,Owens,true
Denise Ferguson,220.6739739,Denise,Ferguson,true
Crystal Alexander,207.337275,Crystal,Alexander,true
Henry Cummings,105.0848383,Henry,Cummings,true
Lori Morgan,241.7828354,Lori,Morgan,true
Donald Barton,271.3082967,Donald,Barton,true
Janet Collins,248.9042909,Janet,Collins,true
Austin Rosales,145.3309141,Austin,Rosales,true
Kathy White,3.687331701,Kathy,White,false
Mrs. Kimberly Preston,148.0609304,Mrs.,Kimberly Preston,true
John Hudson,225.9386329,John,Hudson,true
Don Ryan,2.665125824,Don,Ryan,false
Sarah Morgan,130.9060372,Sarah,Morgan,true
Samuel Patel,129.0223582,Samuel,Patel,true
Robert Wilson,183.340795,Robert,Wilson,true
Megan Aguilar,118.4650524,Megan,Aguilar,true
Jonathan Green,10.23139816,Jonathan,Green,false
Jacob Tate,278.1887895,Jacob,Tate,true
Trevor Brown,18.32777864,Trevor,Brown,false
Kristine Barker,52.82568247,Kristine,Barker,false
Cameron Brown,95.90174022,Cameron,Brown,false
Lauren Taylor,77.35902673,Lauren,Taylor,false
Brandon Murphy,7.589198878,Brandon,Murphy,false
Paul Ward,181.5317081,Paul,Ward,true
Cynthia Ward,100.6060794,Cynthia,Ward,true
Kristin Lawson,160.2054476,Kristin,Lawson,true
Stephen Roberts,187.5586469,Stephen,Roberts,true
Victor Rivera,120.5942052,Victor,Rivera,true
James Castaneda,83.44662013,James,Castaneda,false
Ryan Olsen,201.6003909,Ryan,Olsen,true
Alejandra Jones,94.58154942,Alejandra,Jones,false
Cheyenne Miranda,78.16768739,Cheyenne,Miranda,false
Courtney Maxwell,35.61603968,Courtney,Maxwell,false
Lindsay Acosta,205.9536024,Lindsay,Acosta,true
Michael Middleton,79.0239122,Michael,Middleton,false
Katrina Perry,232.0425179,Katrina,Perry,true
Bailey Johnson,217.0059982,Bailey,Johnson,true
Robert Ortiz,69.74793996,Robert,Ortiz,false
Glenda Woods,99.96543798,Glenda,Woods,false
Doris Meyer,135.1551282,Doris,Meyer,true
Connie Harper,154.1909599,Connie,Harper,true
Tyler Parker,267.8555659,Tyler,Parker,true
Julie Hernandez,33.97775309,Julie,Hernandez,false
Nicole Kim DVM,73.207868,Nicole,Kim DVM,false
John Benitez,38.03232575,John,Benitez,false
Dustin Thomas,127.9353691,Dustin,Thomas,true
Sheri Carter,161.762289,Sheri,Carter,true
Ryan Davis,201.3310135,Ryan,Davis,true
Shelby Kaufman,269.8886255,Shelby,Kaufman,true
Debbie Burns,.841534724,Debbie,Burns,false
Kyle Morales,9.360940022,Kyle,Morales,false
Nicole Johnson,69.7030003,Nicole,Johnson,false
Gabriel Preston,51.92882688,Gabriel,Preston,false
Casey Johnston,8.571507149,Casey,Johnston,false
Sean Adams,99.81380176,Sean,Adams,false
Joel Lee MD,155.4172957,Joel,Lee MD,true
Mark Williams,258.8473472,Mark,Williams,true
Joseph Bartlett,52.827097,Joseph,Bartlett,false
Debra Wilson,286.2563051,Debra,Wilson,true
Megan Sullivan,143.1094366,Megan,Sullivan,true
Jake Davis,158.2991762,Jake,Davis,true
Timothy Russell,181.0104369,Timothy,Russell,true
Steven Hodges,193.6824826,Steven,Hodges,true
Meagan Robinson,269.5537995,Meagan,Robinson,true
Brandon Orozco,291.4075448,Brandon,Orozco,true
Scott Sandoval,195.7295684,Scott,Sandoval,true
Jeremy Hunter,109.7843203,Jeremy,Hunter,true
Monica Lloyd,237.5824875,Monica,Lloyd,true
Ryan Scott,296.4766522,Ryan,Scott,true
Kari Nguyen,274.6906514,Kari,Nguyen,true
Heidi Brown,139.5269306,Heidi,Brown,true
Rebecca Castillo,126.2307682,Rebecca,Castillo,true
Terri Cox,245.8264778,Terri,Cox,true
Timothy Smith,281.1150121,Timothy,Smith,true
Molly Coleman,260.9460553,Molly,Coleman,true
Katherine Brown,37.77886047,Katherine,Brown,false
Kyle Dalton,273.948007,Kyle,Dalton,true
Haley Oconnor,92.60559755,Haley,Oconnor,false
Janet Tate,296.913503,Janet,Tate,true
Timothy Collins,104.6630831,Timothy,Collins,true
Michael Marks,283.1383796,Michael,Marks,true
Maria Day,23.79444449,Maria,Day,false
Jason Trujillo,299.4562265,Jason,Trujillo,true
Kristin Parker,135.3958903,Kristin,Parker,true
Megan Livingston,242.8785386,Megan,Livingston,true
Mr. Joshua Ellis Jr.,84.82707931,Mr.,Joshua Ellis Jr.,false
Ann Fuentes,87.7880342,Ann,Fuentes,false
Briana Vega,47.10642162,Briana,Vega,false
Kathryn Jackson,132.665955,Kathryn,Jackson,true
Mary Galloway,246.8816779,Mary,Galloway,true
Lorraine Lee,19.20535363,Lorraine,Lee,false
Brittany Hill,82.14373559,Brittany,Hill,false
Laura Benjamin,232.0857279,Laura,Benjamin,true
Jennifer Collier,5.028182914,Jennifer,Collier,false
Lisa Ramirez,77.96112244,Lisa,Ramirez,false
Angel Hill,90.06437631,Angel,Hill,false
Connor Rivas,49.1799723,Connor,Rivas,false
Mrs. Ashley Carter MD,242.1768017,Mrs.,Ashley Carter MD,true
William Gay,159.913024,William,Gay,true
Joshua Sanchez,232.9403694,Joshua,Sanchez,true
Nicole Moon,129.8392863,Nicole,Moon,true
Kayla Wilson,147.0869319,Kayla,Wilson,true
Brett Brown,235.3239691,Brett,Brown,true
Mr. Thomas Williams,289.1238337,Mr.,Thomas Williams,true
Kristin Rosales,193.912753,Kristin,Rosales,true
Jennifer Cruz,227.7898924,Jennifer,Cruz,true
Amanda Chandler,39.84244261,Amanda,Chandler,false
Taylor Lopez,294.7380848,Taylor,Lopez,true
Tyler Jones,25.07404212,Tyler,Jones,false
Derek Walker,264.1815861,Derek,Walker,true
Lauren Chase,115.839535,Lauren,Chase,true
Dean Rice,162.1224441,Dean,Rice,true
Brenda Boyer,284.0191995,Brenda,Boyer,true
Melissa Jordan,165.5043116,Melissa,Jordan,true
Brianna Valentine,235.7823895,Brianna,Valentine,true
Richard White,36.57488333,Richard,White,false
Steven Paul,173.9336026,Steven,Paul,true
Jessica Peck,246.0731505,Jessica,Peck,true
Christopher Hughes,81.73881827,Christopher,Hughes,false
Nancy Rodriguez,135.4370072,Nancy,Rodriguez,true
Stacy Robles,248.1166217,Stacy,Robles,true
Robert Bray,259.0186654,Robert,Bray,true
Mrs. Kelly Schmitt DVM,200.4331594,Mrs.,Kelly Schmitt DVM,true
Charles Butler,22.76132536,Charles,Butler,false
Emily Shaw,191.0107337,Emily,Shaw,true
Anne Dixon,8.544510834,Anne,Dixon,false
Joan White,36.42722554,Joan,White,false
Darren Mcfarland,12.64993869,Darren,Mcfarland,false
Tammy Lane,42.19079145,Tammy,Lane,false
Duane Smith,29.213775,Duane,Smith,false
Carrie Martinez,210.8625127,Carrie,Martinez,true
Jeffery Hill,71.57620642,Jeffery,Hill,false
Jessica Clark,194.1498647,Jessica,Clark,true
Linda White,91.47223034,Linda,White,false
Jake Spencer,29.61951774,Jake,Spencer,false
Jeremy Miller,82.20378236,Jeremy,Miller,false
Alexandra Blackwell,262.587412,Alexandra,Blackwell,true
Brian Best,226.1846725,Brian,Best,true
Mary Reynolds,144.5411578,Mary,Reynolds,true
Valerie Armstrong,32.97859926,Valerie,Armstrong,false
Joseph Gray,48.70703674,Joseph,Gray,false
Jennifer Dominguez,105.8296056,Jennifer,Dominguez,true
Heather Rodriguez,174.1301716,Heather,Rodriguez,true
Curtis Valdez,284.9405214,Curtis,Valdez,true
Joseph Chan,50.86043963,Joseph,Chan,false
Jeffrey Edwards,257.6129623,Jeffrey,Edwards,true
John Schmidt,208.5724419,John,Schmidt,true
Roberto Adams,240.0395423,Roberto,Adams,true
Ian Vargas,245.9328292,Ian,Vargas,true
Breanna Merritt,125.7377276,Breanna,Merritt,true
Sherry Smith,178.3897588,Sherry,Smith,true
Sara Dominguez,276.5416011,Sara,Dominguez,true
Gabriel Short,23.13299917,Gabriel,Short,false
Kathleen Ali,259.6882032,Kathleen,Ali,true
Jessica Bailey,19.44288818,Jessica,Bailey,false
Patrick Johns,141.1224289,Patrick,Johns,true
Timothy Massey,24.77935549,Timothy,Massey,false
Yolanda White,66.96092477,Yolanda,White,false
George Long,88.49273112,George,Long,false
Danielle Wilson,76.63159125,Danielle,Wilson,false
Michele Page,117.4345371,Michele,Page,true
Benjamin Smith,135.9881171,Benjamin,Smith,true
Michael Farrell,78.80973808,Michael,Farrell,false
Richard Gibson,80.96958367,Richard,Gibson,false
Stephanie Chambers,144.3811142,Stephanie,Chambers,true
Daniel Rice,58.36426312,Daniel,Rice,false
Danielle Stephens,226.2947522,Danielle,Stephens,true
Ashley Chase,170.7564115,Ashley,Chase,true
Carlos Rangel,115.9687917,Carlos,Rangel,true
Lindsey Castillo,283.9979294,Lindsey,Castillo,true
Scott Johnson,169.888996,Scott,Johnson,true
Sharon Hicks,25.64804259,Sharon,Hicks,false
Ashlee Oconnell,100.2463197,Ashlee,Oconnell,true
Amy Parker,235.0797932,Amy,Parker,true
John Wright,172.9184288,John,Wright,true
Denise Davis,271.2020934,Denise,Davis,true
Beth Peck,288.8909814,Beth,Peck,true
Steve Ellis,132.2832059,Steve,Ellis,true
Stacey Reed,153.8574015,Stacey,Reed,true
Christine Scott,238.1391349,Christine,Scott,true
Mrs. Sarah Rios,252.2214005,Mrs.,Sarah Rios,true
Crystal Stout,110.5572952,Crystal,Stout,true
Matthew Lyons,113.1242711,Matthew,Lyons,true
Ann Wolf,13.87551284,Ann,Wolf,false
Colleen Davis,93.2493786,Colleen,Davis,false
Shannon Miller,276.7010452,Shannon,Miller,true
Yvonne Kirk,97.4304361,Yvonne,Kirk,false
Daniel Johnson,255.0882881,Daniel,Johnson,true
Alexander Stewart,292.9248212,Alexander,Stewart,true
Linda Gibson,45.63730201,Linda,Gibson,false
Brianna Schaefer,12.33313059,Brianna,Schaefer,false
Gwendolyn Lane,230.7240926,Gwendolyn,Lane,true
Andrew Brewer,9.514198172,Andrew,Brewer,false
Lisa Hooper,177.9268929,Lisa,Hooper,true
Angela Morris,139.9280017,Angela,Morris,true
Ashley Montes,275.8178073,Ashley,Montes,true
Margaret Medina,296.274233,Margaret,Medina,true
Ian Thomas,41.13374312,Ian,Thomas,false
Christopher Smith,185.983201,Christopher,Smith,true
Victoria Jones,236.5953252,Victoria,Jones,true
Mark Frederick,60.47333734,Mark,Frederick,false
Joshua Atkinson,271.5487955,Joshua,Atkinson,true
Russell Coleman,67.75916189,Russell,Coleman,false
Michelle Roberts,162.3774364,Michelle,Roberts,true
Dan Reynolds,31.66978335,Dan,Reynolds,false
Tim Robinson,59.94453843,Tim,Robinson,false
Shawn Sanders,104.7831249,Shawn,Sanders,true
Carol White,230.2251674,Carol,White,true
Dawn Clark,275.4987267,Dawn,Clark,true
Francisco Vasquez,227.7960533,Francisco,Vasquez,true
Andre West,93.02082068,Andre,West,false
Cristian Kelley,283.3944722,Cristian,Kelley,true
William Brown,206.8503522,William,Brown,true
Ashley Davidson,28.96089782,Ashley,Davidson,false
Audrey Wilson,257.9296702,Audrey,Wilson,true
Joseph Long,235.1362395,Joseph,Long,true
John Smith,154.9290393,John,Smith,true
Jeffrey Turner,70.50339038,Jeffrey,Turner,false
John Sloan,255.2636668,John,Sloan,true
Linda Evans,10.84653035,Linda,Evans,false
Tammy Brown,246.9576504,Tammy,Brown,true
Jesse Perry,226.7744467,Jesse,Perry,true
Ricardo Cruz,257.8857198,Ricardo,Cruz,true
Mary Stevens,25.42279909,Mary,Stevens,false
Wendy Grimes,49.06849569,Wendy,Grimes,false
Anthony Howe,34.47203403,Anthony,Howe,false
Collin Velazquez,216.5951885,Collin,Velazquez,true
Michael Dudley,71.88919104,Michael,Dudley,false
Michelle Guzman,231.5308053,Michelle,Guzman,true
Jessica Smith,237.4542638,Jessica,Smith,true
Kevin Benitez,247.0455109,Kevin,Benitez,true
Amanda Nichols,109.4711208,Amanda,Nichols,true
Michael Hall,192.7176485,Michael,Hall,true
Marcus Villarreal,197.7845667,Marcus,Villarreal,true
Jessica Fleming,138.4805328,Jessica,Fleming,true
Brenda Long,123.2207241,Brenda,Long,true
Megan Taylor,264.1683606,Megan,Taylor,true
Keith Avila MD,216.9489356,Keith,Avila MD,true
Kelly Lopez,202.556508,Kelly,Lopez,true
Natasha Lee,265.4775906,Natasha,Lee,true
Shane Gonzales,113.0541047,Shane,Gonzales,true
Jill Brown,148.612108,Jill,Brown,true
Nicole Jacobs,145.80241,Nicole,Jacobs,true
Tanya Harris,138.0653759,Tanya,Harris,true
Diane Mcgee,179.3054919,Diane,Mcgee,true
Aaron Salas,268.3714,Aaron,Salas,true
Angela Humphrey PhD,271.3377457,Angela,Humphrey PhD,true
Teresa Flynn,259.5327324,Teresa,Flynn,true
Patrick Powell,227.5460156,Patrick,Powell,true
David Brock,209.1735118,David,Brock,true
Mr. James Roach DDS,190.4298545,Mr.,James Roach DDS,true
Tanya Le,245.9657154,Tanya,Le,true
Joshua Martinez,175.3554568,Joshua,Martinez,true
Justin Perez,119.0132726,Justin,Perez,true
Cristina Martin,174.20252,Cristina,Martin,true
Steven Campbell,163.911743,Steven,Campbell,true
John Johnson,140.2542416,John,Johnson,true
Jesse Garcia,149.8163118,Jesse,Garcia,true
Kelly Morales,187.6061767,Kelly,Morales,true
Joseph Nguyen,66.66516291,Joseph,Nguyen,false
Tabitha Kim,113.3429121,Tabitha,Kim,true
Jonathan Jones,86.6352994,Jonathan,Jones,false
Sheri Johnson,36.35694038,Sheri,Johnson,false
Amy Reeves,188.1652535,Amy,Reeves,true
Allison Guzman,192.2030965,Allison,Guzman,true
Stephanie Anderson,43.19319368,Stephanie,Anderson,false
Ronald Hansen,136.787777,Ronald,Hansen,true
Melissa Riley,161.4831316,Melissa,Riley,true
Dustin Roy,66.17448229,Dustin,Roy,false
Madeline Gibson,60.23694675,Madeline,Gibson,false
Dawn Mendoza,174.066599,Dawn,Mendoza,true
Blake Davis,132.8979772,Blake,Davis,true
Julie Bond,237.9334958,Julie,Bond,true
Joshua Brown,223.0297102,Joshua,Brown,true
Lori Pacheco,125.0087316,Lori,Pacheco,true
Zachary Young,193.1255927,Zachary,Young,true
Hector Johnson,59.01136242,Hector,Johnson,false
Lindsey Briggs,156.7756115,Lindsey,Briggs,true
Sandra Schmidt,.106379488,Sandra,Schmidt,false
Jill Garcia,160.2462415,Jill,Garcia,true
Natasha Sullivan,17.87476089,Natasha,Sullivan,false
Adam Carter,30.03999986,Adam,Carter,false
Ms. Rachel Hill,236.2788744,Ms.,Rachel Hill,true
George Clark,282.6404573,George,Clark,true
Lindsey Arias,9.499141593,Lindsey,Arias,false
Mary Gordon,177.9980905,Mary,Gordon,true
Craig Nelson,102.9894526,Craig,Nelson,true
Jason Jones,223.1042836,Jason,Jones,true
Emily Case,111.1105988,Emily,Case,true
Seth Alvarez,120.904206,Seth,Alvarez,true
Matthew Hammond,281.3176996,Matthew,Hammond,true
Michelle Davis,152.2527662,Michelle,Davis,true
Carrie Burnett,56.47105641,Carrie,Burnett,false
Jose Reyes,76.98537237,Jose,Reyes,false
Julia Lucas,182.2769478,Julia,Lucas,true
Corey Russo,118.6376007,Corey,Russo,true
Thomas Moore,258.1873052,Thomas,Moore,true
Christine Delacruz,191.9335543,Christine,Delacruz,true
Robert Goodman,117.3322196,Robert,Goodman,true
Zachary Le,107.6755477,Zachary,Le,true
Michael Carrillo,120.3946016,Michael,Carrillo,true
Rhonda Anthony,264.6423004,Rhonda,Anthony,true
Joseph Hill,91.16593332,Joseph,Hill,false
Erin Davis,91.48054781,Erin,Davis,false
Lucas Brown,146.2675825,Lucas,Brown,true
Timothy Manning,69.03512252,Timothy,Manning,false
James Riley,130.0796435,James,Riley,true
Jennifer Cook,269.3651765,Jennifer,Cook,true
Pamela Baker,130.6205335,Pamela,Baker,true
William Garcia,24.30002574,William,Garcia,false
Donna Lawson,290.7268756,Donna,Lawson,true
Blake Murphy,65.21908188,Blake,Murphy,false
Anthony Mills,153.7083581,Anthony,Mills,true
James Taylor,135.5418757,James,Taylor,true
Raymond Fleming,85.27919685,Raymond,Fleming,false
Scott Rowe,285.0485352,Scott,Rowe,true
Angela Jones,44.40557573,Angela,Jones,false
Lauren Swanson,241.9356349,Lauren,Swanson,true
Martin Kelly,182.1813903,Martin,Kelly,true
Benjamin Morgan,214.5773465,Benjamin,Morgan,true
Cynthia Conway,267.6031577,Cynthia,Conway,true
Eric Phillips,176.8009151,Eric,Phillips,true
Michael Reynolds,162.6241031,Michael,Reynolds,true
John Frank,152.8907465,John,Frank,true
Mark Brennan,89.65663837,Mark,Brennan,false
Taylor Delacruz,255.1626344,Taylor,Delacruz,true
Jeremiah Peters,237.5443469,Jeremiah,Peters,true
Tony Perry,9.752336874,Tony,Perry,false
Daniel Sanchez,271.2248217,Daniel,Sanchez,true
Brandy Anderson,184.5268056,Brandy,Anderson,true
Amy Wagner,264.8023181,Amy,Wagner,true
Nicole Schmidt,156.0235121,Nicole,Schmidt,true
Thomas Williams,79.67165122,Thomas,Williams,false
Jose Jacobs,249.3798844,Jose,Jacobs,true
Nathan Gray,45.63688601,Nathan,Gray,false
Julia Chapman,30.55269664,Julia,Chapman,false
Jonathan Perez DDS,73.80133007,Jonathan,Perez DDS,false
Gloria Green,34.85231697,Gloria,Green,false
Stephen Greer,296.7753163,Stephen,Greer,true
Joyce Wells,236.8840747,Joyce,Wells,true
Samantha Olson,220.9845507,Samantha,Olson,true
David Stein,76.37628734,David,Stein,false
Ryan Marks,299.6116676,Ryan,Marks,true
Robin Vance,60.86128981,Robin,Vance,false
Nichole Delgado,28.8609306,Nichole,Delgado,false
Raven Ford,129.4219658,Raven,Ford,true
Kelly Hunter,244.2630476,Kelly,Hunter,true
Andrew Rubio MD,79.62027054,Andrew,Rubio MD,false
Jessica Hawkins,217.5844896,Jessica,Hawkins,true
Judith Cortez,245.6678873,Judith,Cortez,true
Angela Hunt,243.4975767,Angela,Hunt,true
Bill Braun,192.3006977,Bill,Braun,true
Denise Harding,247.4529864,Denise,Harding,true
Marcus Rodriguez,138.5179057,Marcus,Rodriguez,true
Sarah Reed,225.8315819,Sarah,Reed,true
Daniel Grimes,214.1253765,Daniel,Grimes,true
Craig Smith,13.58342035,Craig,Smith,false
Alan Thompson,50.83957001,Alan,Thompson,false
Brian Rogers,17.1814436,Brian,Rogers,false
Jason Hill,162.6252201,Jason,Hill,true
Stephanie White,296.6931135,Stephanie,White,true
Natalie Thomas,162.0768928,Natalie,Thomas,true
Kenneth Butler,10.54461168,Kenneth,Butler,false
Ariel Morgan,92.28862922,Ariel,Morgan,false
Miguel Gutierrez,106.6143831,Miguel,Gutierrez,true
Samuel Solomon,71.33336766,Samuel,Solomon,false
Justin Whitaker,102.5809193,Justin,Whitaker,true
Kelly Munoz,48.68050944,Kelly,Munoz,false
Katherine Lawson,181.2592147,Katherine,Lawson,true
Catherine Richards,31.12818362,Catherine,Richards,false
Kelly Porter,201.2850047,Kelly,Porter,true
Daniel Perez,83.90139711,Daniel,Perez,false
Mark Rodriguez,12.9699091,Mark,Rodriguez,false
Katrina Miller,86.77967753,Katrina,Miller,false
Joseph Riggs,25.3803223,Joseph,Riggs,false
Raymond Conner,111.0781074,Raymond,Conner,true
Elizabeth Young,154.1029171,Elizabeth,Young,true
Cory Garcia,67.90349638,Cory,Garcia,false
Richard Hall,290.4615571,Richard,Hall,true
Nicole Adams,64.09135532,Nicole,Adams,false
Jennifer Williams,37.62743508,Jennifer,Williams,false
Steven Turner,256.2978739,Steven,Turner,true
Janet Meyer,.982235984,Janet,Meyer,false
Anna Torres,206.2473403,Anna,Torres,true
Lindsey Gould MD,116.1934136,Lindsey,Gould MD,true
Jillian White,160.4303967,Jillian,White,true
Angela Hill,32.89792509,Angela,Hill,false
Michael Jackson,176.7331129,Michael,Jackson,true
Brandi Campbell MD,156.4981509,Brandi,Campbell MD,true
Nancy Aguilar,197.0255562,Nancy,Aguilar,true
Lori Fuller,7.52071342,Lori,Fuller,false
Gregory Garcia,115.8540358,Gregory,Garcia,true
Ryan Hood,219.1208528,Ryan,Hood,true
